title,release_date,price,link,average_review,num_positive_reviews,num_reviews,tags,genres,minrequirements
UNDEAD FACTORY:Zombie Pandemic,"Apr 16, 2018",0,https://store.steampowered.com/app/793050/UNDEAD_FACTORYZombie_Pandemic/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Online PvP', 'In-App Purchases']",['Free to Play'],[]
The Picture in The House,"Dec 30, 2020",0,https://store.steampowered.com/app/1489010/The_Picture_in_The_House/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play']","['OS: Windows 10', 'Processor: Processore: Intel Core i5-4590 / AMD FX 8350.', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GTX 960 / AMD Radeon R9 290.', 'Storage: 6 GB available space']"
CGENcore,"Feb 16, 2019",0,https://store.steampowered.com/app/981290/CGENcore/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']",[]
Heroes of Fortunia,"Apr 4, 2019",0,https://store.steampowered.com/app/963290/Heroes_of_Fortunia/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Online PvP', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'RPG', 'Strategy']",[]
Wagers of War,"Aug 8, 2018",0,https://store.steampowered.com/app/891950/Wagers_of_War/?snr=1_7_7_230_150_68,Mixed,53,,"['Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie']",[]
Dreamstate Racing,"May 15, 2020",0,https://store.steampowered.com/app/1252040/Dreamstate_Racing/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Shared/Split Screen PvP', 'Partial Controller Support', 'Remote Play Together', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: 3.4GHz Quadcore', 'Memory: 8 GB RAM', 'Graphics: GeForce GTX 1080 or better', 'DirectX: Version 11', 'Storage: 1 GB available space']"
FEEBLE,"Feb 8, 2022",0,https://store.steampowered.com/app/1886870/FEEBLE/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Adventure', 'Free to Play', 'Indie']","['OS: window 7 or higher', 'Processor: 1.60 GHz', 'Memory: 2 GB RAM', 'Graphics: 1 GB video memory', 'Storage: 1 GB available space']"
Puzzzle,"Dec 5, 2020",0,https://store.steampowered.com/app/1424250/Puzzzle/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'Simulation']",[]
EILF,"Apr 30, 2019",0,https://store.steampowered.com/app/1069670/EILF/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']",[]
RoboArena,"Jun 11, 2020",0,https://store.steampowered.com/app/1051870/RoboArena/?snr=1_7_7_230_150_68,Mixed,53,,"['Online PvP', 'In-App Purchases']","['Action', 'Free to Play', 'Indie']","['OS: Windows 7,8.1,10', 'Processor: Intel Core 2', 'Memory: 2 GB RAM', 'Graphics: GeForce GT520', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 1 GB available space']"
Dungeon Runner XZ,"Feb 21, 2022",0,https://store.steampowered.com/app/1847060/Dungeon_Runner_XZ/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Partial Controller Support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']","['Requires a 64-bit processor and operating system', 'OS: Microsoft Windows® 8.1/10 (64bit)', 'Processor: Intel Core i3-4340 or better', 'Memory: 8 GB RAM', 'Graphics: Compatible OpenGL / VRAM 1GB or better', 'DirectX: Version 11', 'Storage: 4 GB available space', 'Additional Notes: 1280x768 or better Display']"
Birth of a Hunter,"Mar 4, 2019",0,https://store.steampowered.com/app/1027480/Birth_of_a_Hunter/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']",[]
ANNOYING ball game,"Aug 25, 2020",0,https://store.steampowered.com/app/1383480/ANNOYING_ball_game/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', ""OS: Window's 10""]"
Space Battle,"Aug 1, 2020",0,https://store.steampowered.com/app/1309140/Space_Battle/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie', 'RPG']","['OS: Windows XP', 'Memory: 512 MB RAM', 'DirectX: Version 9.0', 'Storage: 200 MB available space']"
Trip Troupe,"Nov 5, 2018",0,https://store.steampowered.com/app/940290/Trip_Troupe/?snr=1_7_7_230_150_68,Mixed,53,,"['Online PvP', 'Online Co-op', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie', 'RPG']","['OS: Windows Vista', 'Processor: Core 2 Duo', 'Memory: 3 GB RAM', 'Graphics: 512MB VRAM or greater', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 1 GB available space', 'Additional Notes: x64-bit architectures required']"
Realms of Darkness,"Jan 30, 2020",0,https://store.steampowered.com/app/1187520/Realms_of_Darkness/?snr=1_7_7_230_150_68,Mixed,53,,"['Online PvP', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Strategy']","['OS: Windows 7 SP1+', 'Processor: SSE2 instruction set support. AMD Athlon II and analogs.', 'Memory: 4000 MB RAM', 'Graphics: Graphics card with DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities and with 1GB memory and above.', 'DirectX: Version 10', 'Network: Broadband Internet connection', 'Storage: 2000 MB available space']"
Bulkhead,"Nov 8, 2021",0,https://store.steampowered.com/app/1467670/Bulkhead/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: i5 3570k', 'Memory: 4 GB RAM', 'Graphics: GTX 960', 'DirectX: Version 11', 'Storage: 10 GB available space', 'Sound Card: Yes']"
Enherjar Synergy,"Nov 15, 2021",0,https://store.steampowered.com/app/1468960/Enherjar_Synergy/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Full controller support', 'Steam Cloud', 'Stats', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play']",[]
Soul Challenge,"Apr 17, 2021",0,https://store.steampowered.com/app/1577700/Soul_Challenge/?snr=1_7_7_230_150_68,Mixed,53,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports']",[]
ArcheAge,"Mar 26, 2015",0,https://store.steampowered.com/app/304030/ArcheAge/?snr=1_7_7_230_150_68,Mixed,52,,"['MMO', 'Steam Trading Cards', 'In-App Purchases']","['Free to Play', 'Massively Multiplayer']","['OS: Windows 8.1', 'Processor: Intel Core2 Duo or higher', 'Memory: 2 GB RAM', 'Graphics: NVIDIA GeForce 8000 series 512MB / AMD Radeon HD 4000 series 512MB', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 70 GB available space', 'Additional Notes: ']"
Mini World: Block Art,"Apr 27, 2018",0,https://store.steampowered.com/app/814480/Mini_World_Block_Art/?snr=1_7_7_230_150_68,Mostly Positive,70,,"['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer']",[]
Spacelords,"Sep 22, 2017",0,https://store.steampowered.com/app/436180/Spacelords/?snr=1_7_7_230_150_68,Very Positive,91,,"['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on TV']","['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 or 8', 'Processor: Intel i5 4460/AMD FX6300', 'Memory: 4 GB RAM', 'Graphics: GTX560/AMD R7 260 (2GB graphics)', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 10 GB available space']"
Shroud of the Avatar: Forsaken Virtues,"Mar 27, 2018",0,https://store.steampowered.com/app/326160/Shroud_of_the_Avatar_Forsaken_Virtues/?snr=1_7_7_230_150_68,Mixed,63,,"['Single-player', 'MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']","['Adventure', 'Free to Play', 'Massively Multiplayer']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 64 bit or newer', 'Processor: Quad Core 2.4 GHz or faster', 'Memory: 12 GB RAM', 'Graphics: DirectX 11 Compatible NVIDIA 960 / AMD 560', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 30 GB available space']"
Mortal Online,"Aug 31, 2015",0,https://store.steampowered.com/app/287920/Mortal_Online/?snr=1_7_7_230_150_68,Mixed,52,,"['MMO', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Turn Notifications']","['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 x64', 'Processor: Dual Core 2.4GHz', 'Memory: 6 GB RAM', 'DirectX: Version 9.0', 'Network: Broadband Internet connection', 'Storage: 16 GB available space']"
Helmet Heroes,"Oct 3, 2016",0,https://store.steampowered.com/app/524970/Helmet_Heroes/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'MMO', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support']","['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer']","['OS: Windows Vista', 'Processor: 1.5 GHz Single Core', 'Memory: 512 GB RAM', 'Graphics: 256 MB', 'Network: Broadband Internet connection', 'Storage: 100 MB available space']"
天际起源 The Ark of Horizon,"Mar 13, 2019",0,https://store.steampowered.com/app/994200/_The_Ark_of_Horizon/?snr=1_7_7_230_150_68,Mixed,52,,"['Online PvP', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Adventure', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 7, Windows 8.1, Windows 10 (64-bit version)', 'Processor: Intel i3 8130U(2Cores, 2.3GHz) or equivalent', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce GT 730 or equivalent', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 3.2 GB available space', 'Sound Card: DirectX-compatible using the latest drivers']"
Tale of Toast,"Feb 23, 2018",0,https://store.steampowered.com/app/640150/Tale_of_Toast/?snr=1_7_7_230_150_68,Mixed,52,,"['MMO', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Steam Cloud']","['Adventure', 'Free to Play', 'Indie', 'RPG']","['Requires a 64-bit processor and operating system', 'OS: Windows 7 (SP1+)/8.1/10 32bit', 'Processor: Intel Core i3', 'Memory: 4 GB RAM', 'Graphics: Intel HD Graphics 4000 or equivalent', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 4 GB available space']"
Summer Nightmare,"Dec 6, 2017",0,https://store.steampowered.com/app/576860/Summer_Nightmare/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Steam Achievements']","['Adventure', 'Casual', 'Free to Play']","['OS: Microsoft® Windows® Vista / 7 / 8/ 8.1/ 10', 'Processor: Pentium 4 - 1.8 Ghz', 'Memory: 1 GB RAM', 'DirectX: Version 9.0', 'Storage: 350 MB available space']"
Uebergame,"Oct 26, 2015",0,https://store.steampowered.com/app/391780/Uebergame/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Partial Controller Support', 'Includes level editor']","['Action', 'Casual', 'Free to Play']","['OS: Windows XP/Vista/7/8.1', 'Processor: 2.0+ GHz Dual Core', 'Memory: 2 GB RAM', 'Graphics: 512 MB VRam or greater, Shader 3.0 supported', 'DirectX: Version 9.0c', 'Network: Broadband Internet connection', 'Storage: 1 GB available space', 'Sound Card: DirectX 9 compatible']"
Warhammer Quest: Silver Tower,"Jun 2, 2021",0,https://store.steampowered.com/app/1584980/Warhammer_Quest_Silver_Tower/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'RPG']",[]
SAGA,"Aug 4, 2015",0,https://store.steampowered.com/app/376140/SAGA/?snr=1_7_7_230_150_68,Mixed,52,,['MMO'],"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",[]
Ecila,"Aug 14, 2021",0,https://store.steampowered.com/app/1689720/Ecila/?snr=1_7_7_230_150_68,Mixed,52,,"['MMO', 'Online Co-op', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",[]
Cabals: Card Blitz,"Feb 8, 2017",0,https://store.steampowered.com/app/562540/Cabals_Card_Blitz/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",['Free to Play'],[]
Vroom Kaboom,"Aug 13, 2018",0,https://store.steampowered.com/app/620070/Vroom_Kaboom/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie', 'Racing']","['Requires a 64-bit processor and operating system', 'OS: Windows 10', 'Processor: Intel CPU Core i3-2500K 2.0GHz+ / AMD CPU Phenom II 570, for VR: Intel Core i5-4590 (AMD FX 8350) or better', 'Memory: 8 GB RAM', 'Graphics: GeForce 8800 GTX, GT640, GT730, Radeon HD 5850, HD Graphics 530, for VR: GeForce GTX 970 (AMD Radeon R9 290) or better', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 10 GB available space', 'Sound Card: Stereo']"
WarZone Flashpoint,"Dec 14, 2018",0,https://store.steampowered.com/app/987910/WarZone_Flashpoint/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play', 'Indie', 'Strategy']","['OS: Windows 10', 'Processor: 3Ghz Intel i5 quad core or equivalent', 'Memory: 4 GB RAM', 'Graphics: Any directX 10 capable card with at least 4GB video ram.', 'Network: Broadband Internet connection', 'Storage: 2 GB available space']"
Runewards: Strategy Card Game,"Feb 13, 2018",0,https://store.steampowered.com/app/636560/Runewards_Strategy_Card_Game/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",['Free to Play'],"['Requires a 64-bit processor and operating system', 'OS: Windows® 7 / Windows® 8 / Windows® 10', 'Processor: Intel® Pentium® D or AMD® Athlon™ 64 X2', 'Memory: 2 GB RAM', 'Graphics: NVIDIA® GeForce® 6800 (256 MB) or ATI™ Radeon™ X1600 Pro (256 MB) or better', 'Network: Broadband Internet connection', 'Storage: 300 MB available space', 'Additional Notes: 1024 x 768 minimum display resolution']"
Wonky Ship,"Nov 20, 2017",0,https://store.steampowered.com/app/742630/Wonky_Ship/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud']","['Action', 'Casual']",[]
Giants,"May 7, 2021",0,https://store.steampowered.com/app/1521980/Giants/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Online PvP', 'Steam Achievements', 'In-App Purchases', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Free to Play', 'RPG']","['OS: Windows 7 SP1 (Convenience Rollup)', 'Processor: 2.0GHz', 'Memory: 400 MB RAM', 'Graphics: Reasonable', 'DirectX: Version 11', 'Network: Broadband Internet connection', 'Storage: 600 MB available space']"
bridg,"Jan 4, 2021",0,https://store.steampowered.com/app/1504490/bridg/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']","['Requires a 64-bit processor and operating system', 'OS: Windows10 (64-BIT)', 'Processor: Intel® Core™ i7-7700', 'Memory: 8 GB RAM', 'Graphics: NVIDIA® GeForce® GTX 1070', 'Storage: 300 MB available space']"
Idle Chess Story,"Jun 18, 2019",0,https://store.steampowered.com/app/1067110/Idle_Chess_Story/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Steam Achievements', 'Stats', 'Steam Leaderboards', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie', 'Strategy']","['OS: Windows 8/8.1, 10', 'Processor: 3 GHz', 'Memory: 6 GB RAM', 'Graphics: GeForce GTX 950', 'DirectX: Version 10', 'Storage: 5 GB available space']"
Destination: Pluto The VR Experience,"Jan 20, 2017",0,https://store.steampowered.com/app/580410/Destination_Pluto_The_VR_Experience/?snr=1_7_7_230_150_68,Mixed,52,,['Single-player'],"['Casual', 'Free to Play', 'Simulation']","['OS: Windows 10', 'Processor: Intel i5-6400 equivalent or better', 'Memory: 8 GB RAM', 'Graphics: Nvidia GeForce GTX 970, AMD Radeon R9 Fury equivalent or better', 'DirectX: Version 10', 'Storage: 12 GB available space', 'Additional Notes: USB port: 1 USB 2.0 or faster port Video port: HDMI 1.4, DisplayPort 1.2, or better']"
BEAT 'EM DOWN,"May 26, 2021",0,https://store.steampowered.com/app/1622340/BEAT_EM_DOWN/?snr=1_7_7_230_150_68,Mixed,52,,"['Single-player', 'Steam Achievements', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Free to Play']","['OS: WINDOWS 7', 'Processor: 1.5 GHz', 'Memory: 2 GB RAM', 'Graphics: GTX 460', 'DirectX: Version 9.0', 'Storage: 500 MB available space']"
Eclipse --- Defending the motherland,"May 26, 2016",0,https://store.steampowered.com/app/470130/Eclipse__Defending_the_motherland/?snr=1_7_7_230_150_68,Mixed,52,,['Single-player'],['Adventure'],"['OS: WINDOWS 7', 'Processor: INTEL I5 CORE', 'Memory: 4096 MB RAM', 'Graphics: NVIDA GTX960', 'DirectX: Version 12', 'Storage: 1024 MB available space']"
Piñata,"Sep 1, 2016",0,https://store.steampowered.com/app/477800/Piata/?snr=1_7_7_230_150_68,Mixed,52,,['Single-player'],"['Casual', 'Free to Play', 'Indie']",[]
Christmas Mansion,"Dec 8, 2021",0,https://store.steampowered.com/app/1824170/Christmas_Mansion/?snr=1_7_7_230_150_69,Mixed,52,,"['Single-player', 'In-App Purchases', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']",['Casual'],[]
TowersRTS,"Mar 4, 2022",0,https://store.steampowered.com/app/1673670/TowersRTS/?snr=1_7_7_230_150_69,Mixed,52,,"['Single-player', 'Online PvP', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards', 'Steam is learning about this game\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Casual', 'Free to Play', 'Indie']","['OS: Windows 7 or later', 'Processor: Dual core processor', 'Memory: 2 GB RAM', 'Graphics: Works fine on integrated laptop graphics like Intel HD 3000', 'DirectX: Version 9.0c', 'Storage: 100 MB available space']"
Friendly Fire: Arena,"Apr 25, 2021",0,https://store.steampowered.com/app/1575330/Friendly_Fire_Arena/?snr=1_7_7_230_150_69,Mixed,52,,"['Online PvP', 'Steam Cloud', 'Profile Features Limited\xa0\r\n\t\t\t\t\t\t\t\t\t\t\n\n']","['Action', 'Casual', 'Free to Play']","['Requires a 64-bit processor and operating system', 'OS: Windows 8.1 64bit', 'Processor: Intel® Core™ i5-5700HQ', 'Memory: 4 GB RAM', 'Graphics: NVIDIA GeForce GTX 960M', 'DirectX: Version 11', 'Storage: 2 GB available space']"
